EUI,latitude,longitude,month,daytime_hour,temperature,humidity,solar_irradiation
0004A30B00F9F85C,45.532317,18.749613,7,17,29.2,27.3,422
0004A30B00F9B305,45.53782,18.735236,7,18,28.7,26.8,340
0004A30B00F9B305,45.53782,18.735236,7,18,28.8,27.0,310
0004A30B00F9B305,45.53782,18.735236,7,18,28.6,27.0,283
0004A30B00F9F85C,45.532317,18.749613,7,18,28.8,27.1,281
0004A30B00F9F85C,45.532317,18.749613,7,18,28.7,27.0,253
0004A30B00F9B305,45.53782,18.735236,7,18,28.4,26.8,229
0004A30B00F9F85C,45.532317,18.749613,7,18,28.6,27.6,225
0004A30B00F9B305,45.53782,18.735236,7,18,28.4,26.9,202
0004A30B00F9F85C,45.532317,18.749613,7,18,28.5,27.6,198
0004A30B00F9B305,45.53782,18.735236,7,19,28.3,27.3,177
0004A30B00F9F85C,45.532317,18.749613,7,19,28.3,27.6,174
0004A30B00F9F85C,45.532317,18.749613,7,19,28.1,27.8,151
0004A30B00F9B305,45.53782,18.735236,7,19,27.8,28.4,131
0004A30B00F9F85C,45.532317,18.749613,7,19,27.9,28.0,127
0004A30B00F9B305,45.53782,18.735236,7,19,27.7,28.2,109
0004A30B00F9F85C,45.532317,18.749613,7,19,27.6,28.4,106
0004A30B00F9F85C,45.532317,18.749613,7,19,27.4,28.9,85
0004A30B00F9B305,45.53782,18.735236,7,19,27.0,29.7,70
0004A30B00F9F85C,45.532317,18.749613,7,19,27.0,29.7,66
0004A30B00F9B305,45.53782,18.735236,7,20,25.6,33.5,34
0004A30B00F9F85C,45.532317,18.749613,7,20,25.4,33.7,33
0004A30B00F9B305,45.53782,18.735236,7,20,24.5,36.1,11
0004A30B00F9F85C,45.532317,18.749613,7,20,24.2,36.5,15
0004A30B00F9F85C,45.532317,18.749613,7,20,23.0,39.8,5
0004A30B00F9B305,45.53782,18.735236,7,20,22.5,42.5,2
0004A30B00F9F85C,45.532317,18.749613,7,20,22.1,42.2,2
0004A30B00F9B305,45.53782,18.735236,7,20,21.7,45.2,0
0004A30B00F9F85C,45.532317,18.749613,7,20,21.6,43.8,0
0004A30B00F9F85C,45.532317,18.749613,7,21,21.2,44.8,0
0004A30B00F9B305,45.53782,18.735236,7,21,20.3,49.9,0
0004A30B00F9F85C,45.532317,18.749613,7,21,21.0,45.0,0
0004A30B00F9B305,45.53782,18.735236,7,21,19.9,51.2,0
0004A30B00F9F85C,45.532317,18.749613,7,21,20.3,47.4,0
0004A30B00F9F85C,45.532317,18.749613,7,21,19.9,49.3,0
0004A30B00F9B305,45.53782,18.735236,7,21,18.8,56.6,0
0004A30B00F9F85C,45.532317,18.749613,7,21,18.9,53.8,0
0004A30B00F9B305,45.53782,18.735236,7,21,18.7,56.5,0
0004A30B00F9F85C,45.532317,18.749613,7,21,18.8,54.5,0
0004A30B00F9B305,45.53782,18.735236,7,22,18.3,58.1,0
0004A30B00F9F85C,45.532317,18.749613,7,22,18.7,54.8,0
0004A30B00F9B305,45.53782,18.735236,7,22,18.0,59.5,0
0004A30B00F9F85C,45.532317,18.749613,7,22,18.3,56.4,0
0004A30B00F9B305,45.53782,18.735236,7,22,17.7,60.8,0
0004A30B00F9F85C,45.532317,18.749613,7,22,18.6,56.1,0
0004A30B00F9F85C,45.532317,18.749613,7,22,18.3,56.4,0
0004A30B00F9B305,45.53782,18.735236,7,22,17.3,62.9,0
0004A30B00F9F85C,45.532317,18.749613,7,22,17.8,59.3,0
0004A30B00F9B305,45.53782,18.735236,7,22,17.4,62.5,0
0004A30B00F9F85C,45.532317,18.749613,7,22,17.6,59.9,0
0004A30B00F9B305,45.53782,18.735236,7,22,17.3,62.7,0
0004A30B00F9F85C,45.532317,18.749613,7,22,17.3,61.1,0
0004A30B00F9B305,45.53782,18.735236,7,23,16.8,65.3,0
0004A30B00F9F85C,45.532317,18.749613,7,23,17.5,60.6,0
0004A30B00F9B305,45.53782,18.735236,7,23,16.5,66.3,0
0004A30B00F9F85C,45.532317,18.749613,7,23,18.3,56.4,0
0004A30B00F9F85C,45.532317,18.749613,7,23,17.4,61.3,0
0004A30B00F9B305,45.53782,18.735236,7,23,16.4,66.3,0
0004A30B00F9F85C,45.532317,18.749613,7,23,17.0,62.6,0
0004A30B00F9F85C,45.532317,18.749613,7,23,17.5,60.6,0
0004A30B00F9B305,45.53782,18.735236,7,23,16.3,66.9,0
0004A30B00F9F85C,45.532317,18.749613,7,23,17.0,63.0,0
0004A30B00F9B305,45.53782,18.735236,7,23,16.2,67.1,0
0004A30B00F9F85C,45.532317,18.749613,7,23,16.6,64.4,0
0004A30B00F9F85C,45.532317,18.749613,7,23,16.8,63.9,0
0004A30B00F9B305,45.53782,18.735236,7,0,15.6,70.4,0
0004A30B00F9F85C,45.532317,18.749613,7,0,16.7,64.3,0
0004A30B00F9F85C,45.532317,18.749613,7,0,16.4,65.7,0
0004A30B00F9F85C,45.532317,18.749613,7,0,15.7,68.6,0
0004A30B00F9B305,45.53782,18.735236,7,0,15.1,72.9,0
0004A30B00F9B305,45.53782,18.735236,7,0,15.1,73.1,0
0004A30B00F9F85C,45.532317,18.749613,7,0,14.9,72.0,0
0004A30B00F9B305,45.53782,18.735236,7,1,14.8,74.5,0
0004A30B00F9B305,45.53782,18.735236,7,1,14.8,74.5,0
0004A30B00F9F85C,45.532317,18.749613,7,1,14.2,76.7,0
0004A30B00F9B305,45.53782,18.735236,7,1,14.6,75.1,0
0004A30B00F9F85C,45.532317,18.749613,7,1,14.1,77.1,0
0004A30B00F9B305,45.53782,18.735236,7,1,14.6,75.5,0
0004A30B00F9F85C,45.532317,18.749613,7,1,13.9,78.2,0
0004A30B00F9F85C,45.532317,18.749613,7,1,14.2,76.7,0
0004A30B00F9F85C,45.532317,18.749613,7,1,14.1,77.1,0
0004A30B00F9B305,45.53782,18.735236,7,1,14.5,76.3,0
0004A30B00F9F85C,45.532317,18.749613,7,1,13.6,79.5,0
0004A30B00F9B305,45.53782,18.735236,7,2,14.5,75.9,0
0004A30B00F9F85C,45.532317,18.749613,7,2,13.8,78.4,0
0004A30B00F9F85C,45.532317,18.749613,7,2,13.7,79.6,0
0004A30B00F9F85C,45.532317,18.749613,7,2,13.8,78.4,0
0004A30B00F9F85C,45.532317,18.749613,7,2,14.2,78.7,0
0004A30B00F9B305,45.53782,18.735236,7,2,13.7,80.2,0
0004A30B00F9F85C,45.532317,18.749613,7,2,13.8,80.8,0
0004A30B00F9B305,45.53782,18.735236,7,2,13.6,81.1,0
0004A30B00F9F85C,45.532317,18.749613,7,2,13.3,81.1,0
0004A30B00F9B305,45.53782,18.735236,7,3,13.5,81.7,0
0004A30B00F9F85C,45.532317,18.749613,7,3,13.1,82.9,0
0004A30B00F9B305,45.53782,18.735236,7,3,13.6,80.7,0
0004A30B00F9F85C,45.532317,18.749613,7,3,13.4,81.6,0
0004A30B00F9F85C,45.532317,18.749613,7,3,13.0,84.3,0
0004A30B00F9B305,45.53782,18.735236,7,3,13.2,83.2,0
0004A30B00F9B305,45.53782,18.735236,7,3,13.2,83.2,0
0004A30B00F9F85C,45.532317,18.749613,7,3,12.8,84.3,0
0004A30B00F9B305,45.53782,18.735236,7,3,13.5,82.8,0
0004A30B00F9F85C,45.532317,18.749613,7,3,12.6,85.9,0
0004A30B00F9B305,45.53782,18.735236,7,4,13.4,83.7,0
0004A30B00F9F85C,45.532317,18.749613,7,4,12.4,86.5,0
0004A30B00F9B305,45.53782,18.735236,7,4,13.3,83.8,0
0004A30B00F9F85C,45.532317,18.749613,7,4,12.5,86.4,0
0004A30B00F9B305,45.53782,18.735236,7,4,13.0,85.0,0
0004A30B00F9F85C,45.532317,18.749613,7,4,12.3,88.2,0
0004A30B00F9B305,45.53782,18.735236,7,4,13.0,84.6,0
0004A30B00F9F85C,45.532317,18.749613,7,4,12.3,88.2,0
0004A30B00F9B305,45.53782,18.735236,7,5,12.7,86.0,1
0004A30B00F9F85C,45.532317,18.749613,7,5,12.4,88.3,1
0004A30B00F9B305,45.53782,18.735236,7,5,12.8,85.8,3
0004A30B00F9F85C,45.532317,18.749613,7,5,12.3,88.9,3
0004A30B00F9B305,45.53782,18.735236,7,5,12.8,86.0,7
0004A30B00F9F85C,45.532317,18.749613,7,5,12.4,88.2,8
0004A30B00F9B305,45.53782,18.735236,7,5,12.6,87.3,21
0004A30B00F9F85C,45.532317,18.749613,7,5,12.4,89.4,13
0004A30B00F9B305,45.53782,18.735236,7,5,13.0,86.1,27
0004A30B00F9F85C,45.532317,18.749613,7,5,12.5,89.4,18
0004A30B00F9B305,45.53782,18.735236,7,5,13.3,84.6,31
0004A30B00F9F85C,45.532317,18.749613,7,5,13.1,87.5,22
0004A30B00F9F85C,45.532317,18.749613,7,6,13.3,89.1,65
0004A30B00F9B305,45.53782,18.735236,7,6,13.8,86.3,96
0004A30B00F9B305,45.53782,18.735236,7,6,14.4,84.7,117
0004A30B00F9F85C,45.532317,18.749613,7,6,14.2,87.8,122
0004A30B00F9B305,45.53782,18.735236,7,6,15.1,83.2,140
0004A30B00F9B305,45.53782,18.735236,7,6,15.8,81.4,164
0004A30B00F9F85C,45.532317,18.749613,7,6,15.6,83.4,169
0004A30B00F9B305,45.53782,18.735236,7,6,16.5,78.9,188
0004A30B00F9F85C,45.532317,18.749613,7,6,16.3,80.3,194
0004A30B00F9F85C,45.532317,18.749613,7,7,17.5,77.2,247
0004A30B00F9B305,45.53782,18.735236,7,7,18.3,73.0,266
0004A30B00F9B305,45.53782,18.735236,7,7,18.8,71.5,294
0004A30B00F9F85C,45.532317,18.749613,7,7,18.9,72.9,302
0004A30B00F9F85C,45.532317,18.749613,7,7,19.5,70.0,330
0004A30B00F9B305,45.53782,18.735236,7,7,19.7,68.0,349
0004A30B00F9F85C,45.532317,18.749613,7,7,20.3,66.1,358
0004A30B00F9F85C,45.532317,18.749613,7,8,21.2,60.5,386
0004A30B00F9B305,45.53782,18.735236,7,8,20.9,63.0,405
0004A30B00F9F85C,45.532317,18.749613,7,8,21.8,57.9,415
0004A30B00F9F85C,45.532317,18.749613,7,8,12.6,85.9,0
0004A30B00F9F85C,45.532317,18.749613,7,8,22.3,56.2,442
0004A30B00F9B305,45.53782,18.735236,7,8,22.0,58.9,460
0004A30B00F9F85C,45.532317,18.749613,7,8,22.9,54.8,469
0004A30B00F9B305,45.53782,18.735236,7,8,22.8,55.4,486
0004A30B00F9F85C,45.532317,18.749613,7,8,23.8,51.9,496
0004A30B00F9F85C,45.532317,18.749613,7,8,24.3,50.0,523
0004A30B00F9F85C,45.532317,18.749613,7,9,24.9,50.9,548
0004A30B00F9B305,45.53782,18.735236,7,9,24.5,52.2,482
0004A30B00F9F85C,45.532317,18.749613,7,9,25.4,50.4,574
0004A30B00F9B305,45.53782,18.735236,7,9,25.0,50.6,502
0004A30B00F9F85C,45.532317,18.749613,7,9,25.8,47.3,600
0004A30B00F9B305,45.53782,18.735236,7,9,25.6,48.6,613
0004A30B00F9F85C,45.532317,18.749613,7,9,26.4,44.5,624
0004A30B00F9B305,45.53782,18.735236,7,9,26.1,47.1,637
0004A30B00F9F85C,45.532317,18.749613,7,9,26.8,43.4,649
0004A30B00F9F85C,45.532317,18.749613,7,9,27.4,41.7,671
0004A30B002220F4,45.564379,18.624831,7,9,26.0,41.8,0
0004A30B00F9B305,45.53782,18.735236,7,10,27.2,43.9,682
0004A30B00F9F85C,45.532317,18.749613,7,10,27.7,40.7,693
0004A30B002220F4,45.564379,18.624831,7,10,25.8,43.0,0
0004A30B00F9B305,45.53782,18.735236,7,10,27.8,40.8,702
0004A30B00F9F85C,45.532317,18.749613,7,10,28.1,39.8,714
0004A30B002220F4,45.564379,18.624831,7,10,25.6,42.6,0
0004A30B00F9B305,45.53782,18.735236,7,10,28.2,39.8,723
0004A30B00F9F85C,45.532317,18.749613,7,10,28.4,38.0,735
0004A30B002220F4,45.564379,18.624831,7,10,25.4,42.8,0
0004A30B00F9B305,45.53782,18.735236,7,10,28.6,37.7,742
0004A30B00F9F85C,45.532317,18.749613,7,10,28.7,36.2,754
0004A30B002220F4,45.564379,18.624831,7,10,25.2,42.8,0
0004A30B00F9B305,45.53782,18.735236,7,10,29.1,35.3,758
0004A30B00F9F85C,45.532317,18.749613,7,10,29.1,34.7,772
0004A30B002220F4,45.564379,18.624831,7,10,25.1,42.8,0
0004A30B002220F4,45.564379,18.624831,7,11,25.0,42.8,0
0004A30B00F9B305,45.53782,18.735236,7,11,29.9,34.2,791
0004A30B00F9F85C,45.532317,18.749613,7,11,29.5,34.0,803
0004A30B002220F4,45.564379,18.624831,7,11,25.0,42.4,0
0004A30B00F9F85C,45.532317,18.749613,7,11,30.0,31.9,817
0004A30B002220F4,45.564379,18.624831,7,11,25.1,41.8,0
0004A30B002220F4,45.564379,18.624831,7,11,25.1,41.8,0
0004A30B00F9B305,45.53782,18.735236,7,11,30.8,30.9,832
0004A30B002220F4,45.564379,18.624831,7,11,25.1,41.6,0
0004A30B00F9B305,45.53782,18.735236,7,11,30.9,29.6,846
0004A30B00F9F85C,45.532317,18.749613,7,11,30.9,28.8,857
0004A30B002220F4,45.564379,18.624831,7,11,25.2,41.4,0
0004A30B00F9F85C,45.532317,18.749613,7,11,31.0,28.7,866
0004A30B002220F4,45.564379,18.624831,7,12,25.2,41.2,2
0004A30B00F9B305,45.53782,18.735236,7,12,31.7,29.0,863
0004A30B00F9F85C,45.532317,18.749613,7,12,31.2,28.9,874
0004A30B002220F4,45.564379,18.624831,7,12,25.2,40.6,2
0004A30B00F9B305,45.53782,18.735236,7,12,31.7,28.3,870
0004A30B00F9F85C,45.532317,18.749613,7,12,31.4,28.3,879
0004A30B002220F4,45.564379,18.624831,7,12,25.2,40.2,2
0004A30B00F9B305,45.53782,18.735236,7,12,32.0,28.5,876
0004A30B00F9F85C,45.532317,18.749613,7,12,31.5,28.3,888
0004A30B002220F4,45.564379,18.624831,7,12,25.2,40.2,2
0004A30B00F9B305,45.53782,18.735236,7,12,32.1,27.5,880
0004A30B00F9F85C,45.532317,18.749613,7,12,31.7,27.8,892
0004A30B002220F4,45.564379,18.624831,7,12,25.2,40.4,2
0004A30B00F9B305,45.53782,18.735236,7,12,32.2,27.2,884
0004A30B002220F4,45.564379,18.624831,7,12,25.2,40.6,4
0004A30B00F9F85C,45.532317,18.749613,7,12,32.1,26.8,896
0004A30B002220F4,45.564379,18.624831,7,13,25.5,40.2,60
0004A30B00F9B305,45.53782,18.735236,7,13,32.4,27.0,886
0004A30B00F9F85C,45.532317,18.749613,7,13,32.1,26.3,891
0004A30B002220F4,45.564379,18.624831,7,13,26.0,39.4,60
0004A30B00F9B305,45.53782,18.735236,7,13,32.8,25.9,882
0004A30B00F9F85C,45.532317,18.749613,7,13,32.3,25.9,890
0004A30B002220F4,45.564379,18.624831,7,13,26.4,38.6,46
0004A30B002220F4,45.564379,18.624831,7,13,26.8,38.0,10
0004A30B00F9B305,45.53782,18.735236,7,13,33.0,25.5,880
0004A30B00F9F85C,45.532317,18.749613,7,13,32.3,25.8,883
0004A30B002220F4,45.564379,18.624831,7,13,27.1,37.0,4
0004A30B00F9F85C,45.532317,18.749613,7,13,32.8,25.3,875
0004A30B002220F4,45.564379,18.624831,7,13,27.4,36.2,4
0004A30B00F9F85C,45.532317,18.749613,7,13,32.5,24.4,754
0004A30B00F9B305,45.53782,18.735236,7,14,33.7,24.9,876
0004A30B00F9F85C,45.532317,18.749613,7,14,32.6,24.4,804
0004A30B002220F4,45.564379,18.624831,7,14,27.8,35.0,4
0004A30B00F9B305,45.53782,18.735236,7,14,33.0,24.5,565
0004A30B00F9F85C,45.532317,18.749613,7,14,32.4,24.9,599
0004A30B002220F4,45.564379,18.624831,7,14,27.9,35.0,2
0004A30B00F9F85C,45.532317,18.749613,7,14,32.2,24.8,544
0004A30B002220F4,45.564379,18.624831,7,14,27.9,34.8,4
0004A30B00F9B305,45.53782,18.735236,7,14,32.4,26.3,580
0004A30B00F9F85C,45.532317,18.749613,7,14,32.5,25.7,702
0004A30B002220F4,45.564379,18.624831,7,14,27.9,35.0,2
0004A30B00F9F85C,45.532317,18.749613,7,14,32.5,26.9,717
0004A30B002220F4,45.564379,18.624831,7,14,28.0,35.0,2
0004A30B00F9F85C,45.532317,18.749613,7,14,31.9,27.1,350
0004A30B00F9F85C,45.532317,18.749613,7,14,12.3,88.9,3
0004A30B00F9F85C,45.532317,18.749613,7,15,12.4,88.2,8
0004A30B002220F4,45.564379,18.624831,7,15,28.0,35.0,2
0004A30B00F9F85C,45.532317,18.749613,7,15,12.4,89.4,13
0004A30B00F9F85C,45.532317,18.749613,7,15,31.5,27.2,244
0004A30B002220F4,45.564379,18.624831,7,15,28.0,35.0,2
0004A30B00F9B305,45.53782,18.735236,7,15,30.9,28.9,291
0004A30B00F9F85C,45.532317,18.749613,7,15,31.3,27.6,253
0004A30B002220F4,45.564379,18.624831,7,15,28.1,35.0,2
0004A30B00F9F85C,45.532317,18.749613,7,15,31.2,27.6,291
0004A30B002220F4,45.564379,18.624831,7,15,28.1,35.0,2
0004A30B00F9B305,45.53782,18.735236,7,15,30.8,29.1,305
0004A30B002220F4,45.564379,18.624831,7,15,28.1,35.0,2
0004A30B00F9F85C,45.532317,18.749613,7,15,12.4,89.4,13
0004A30B00F9F85C,45.532317,18.749613,7,15,12.5,89.4,18
0004A30B00F9F85C,45.532317,18.749613,7,15,31.3,27.4,442
0004A30B002220F4,45.564379,18.624831,7,15,28.1,34.8,0
0004A30B00F9F85C,45.532317,18.749613,7,15,32.1,26.7,589
0004A30B002220F4,45.564379,18.624831,7,16,28.2,34.8,0
0004A30B00F9B305,45.53782,18.735236,7,16,31.7,29.1,495
0004A30B002220F4,45.564379,18.624831,7,16,28.2,34.8,0
0004A30B00F9B305,45.53782,18.735236,7,16,32.0,29.2,589
0004A30B00F9F85C,45.532317,18.749613,7,16,32.8,25.7,674
0004A30B002220F4,45.564379,18.624831,7,16,28.2,35.0,0
0004A30B00F9B305,45.53782,18.735236,7,16,32.8,27.0,657
0004A30B002220F4,45.564379,18.624831,7,16,28.2,34.8,0
0004A30B00F9B305,45.53782,18.735236,7,16,32.6,26.5,448
0004A30B00F9F85C,45.532317,18.749613,7,16,32.7,24.3,514
0004A30B002220F4,45.564379,18.624831,7,16,28.2,34.8,0
0004A30B00F9F85C,45.532317,18.749613,7,16,32.7,24.6,454
0004A30B002220F4,45.564379,18.624831,7,16,28.2,34.8,0
0004A30B00F9B305,45.53782,18.735236,7,16,32.6,25.8,392
0004A30B00F9F85C,45.532317,18.749613,7,16,32.3,25.1,326
0004A30B002220F4,45.564379,18.624831,7,17,28.2,35.0,0
0004A30B00F9B305,45.53782,18.735236,7,17,32.4,25.3,269
0004A30B00F9F85C,45.532317,18.749613,7,17,32.1,25.6,215
0004A30B002220F4,45.564379,18.624831,7,17,28.2,35.0,0
0004A30B00F9B305,45.53782,18.735236,7,17,32.1,26.6,293
0004A30B00F9F85C,45.532317,18.749613,7,17,12.5,89.4,18
0004A30B00F9B305,45.53782,18.735236,7,17,32.6,27.2,434
0004A30B00F9F85C,45.532317,18.749613,7,17,31.8,25.7,207
0004A30B002220F4,45.564379,18.624831,7,17,28.2,35.0,0
0004A30B00F9B305,45.53782,18.735236,7,17,32.2,26.6,201
0004A30B00F9F85C,45.532317,18.749613,7,17,31.5,26.1,148
0004A30B002220F4,45.564379,18.624831,7,17,28.2,34.8,0
0004A30B002220F4,45.564379,18.624831,7,17,28.1,34.8,0
0004A30B00F9B305,45.53782,18.735236,7,17,31.2,28.7,207
0004A30B00F9F85C,45.532317,18.749613,7,17,31.3,26.8,210
0004A30B00F9B305,45.53782,18.735236,7,18,31.2,28.6,140
0004A30B002220F4,45.564379,18.624831,7,18,28.1,34.8,0
0004A30B00F9F85C,45.532317,18.749613,7,18,31.1,27.3,129
0004A30B00F9F85C,45.532317,18.749613,7,18,31.0,28.3,116
0004A30B002220F4,45.564379,18.624831,7,18,28.1,34.8,0
0004A30B00F9F85C,45.532317,18.749613,7,18,30.8,28.3,57
0004A30B002220F4,45.564379,18.624831,7,18,28.1,34.8,0
0004A30B00F9B305,45.53782,18.735236,7,18,30.2,30.9,44
0004A30B00F9F85C,45.532317,18.749613,7,18,30.5,28.8,43
0004A30B00F9F85C,45.532317,18.749613,7,18,30.0,30.4,32
0004A30B002220F4,45.564379,18.624831,7,19,28.0,35.0,0
0004A30B00F9B305,45.53782,18.735236,7,19,29.3,33.5,24
0004A30B00F9F85C,45.532317,18.749613,7,19,29.6,32.2,26
0004A30B002220F4,45.564379,18.624831,7,19,28.0,35.0,0
0004A30B00F9B305,45.53782,18.735236,7,19,29.1,33.6,46
0004A30B002220F4,45.564379,18.624831,7,19,28.0,35.0,0
0004A30B00F9B305,45.53782,18.735236,7,19,28.8,35.8,75
0004A30B00F9F85C,45.532317,18.749613,7,19,29.3,33.4,75
0004A30B002220F4,45.564379,18.624831,7,19,28.0,35.2,0
0004A30B00F9B305,45.53782,18.735236,7,19,28.7,36.5,69
0004A30B00F9F85C,45.532317,18.749613,7,19,29.0,35.1,64
0004A30B002220F4,45.564379,18.624831,7,19,28.0,35.2,0
0004A30B00F9F85C,45.532317,18.749613,7,19,28.8,36.1,64
0004A30B00F9B305,45.53782,18.735236,7,19,28.5,37.1,73
0004A30B00F9F85C,45.532317,18.749613,7,19,28.8,35.5,78
0004A30B002220F4,45.564379,18.624831,7,20,28.0,35.4,0
0004A30B00F9B305,45.53782,18.735236,7,20,28.3,37.6,61
0004A30B00F9F85C,45.532317,18.749613,7,20,28.7,34.7,53
0004A30B002220F4,45.564379,18.624831,7,20,28.0,35.4,0
0004A30B00F9F85C,45.532317,18.749613,7,20,28.1,35.5,21
0004A30B002220F4,45.564379,18.624831,7,20,28.0,35.6,0
0004A30B00F9B305,45.53782,18.735236,7,20,27.1,40.0,10
0004A30B00F9F85C,45.532317,18.749613,7,20,27.3,37.2,9
0004A30B002220F4,45.564379,18.624831,7,20,27.9,35.6,0
0004A30B00F9B305,45.53782,18.735236,7,20,26.4,42.3,6
0004A30B00F9F85C,45.532317,18.749613,7,20,26.3,39.6,6
0004A30B002220F4,45.564379,18.624831,7,20,27.9,35.8,0
0004A30B00F9B305,45.53782,18.735236,7,20,25.6,45.4,6
0004A30B00F9F85C,45.532317,18.749613,7,20,25.6,42.5,5
0004A30B002220F4,45.564379,18.624831,7,20,27.9,35.8,0
0004A30B00F9B305,45.53782,18.735236,7,20,24.7,48.7,1
0004A30B00F9F85C,45.532317,18.749613,7,20,25.1,44.1,0
0004A30B00F9B305,45.53782,18.735236,7,21,24.2,49.2,0
0004A30B00F9F85C,45.532317,18.749613,7,21,24.5,46.2,0
0004A30B002220F4,45.564379,18.624831,7,21,27.9,36.0,0
0004A30B00F9B305,45.53782,18.735236,7,21,23.7,51.2,0
0004A30B00F9F85C,45.532317,18.749613,7,21,23.7,49.4,0
0004A30B002220F4,45.564379,18.624831,7,21,27.9,36.2,0
0004A30B00F9B305,45.53782,18.735236,7,21,23.0,52.6,0
0004A30B00F9F85C,45.532317,18.749613,7,21,23.1,51.7,0
0004A30B002220F4,45.564379,18.624831,7,21,27.9,36.4,0
0004A30B00F9B305,45.53782,18.735236,7,21,22.5,54.9,0
0004A30B002220F4,45.564379,18.624831,7,21,27.8,36.4,0
0004A30B00F9F85C,45.532317,18.749613,7,21,22.0,55.1,0
0004A30B002220F4,45.564379,18.624831,7,21,27.8,36.4,0
0004A30B00F9B305,45.53782,18.735236,7,21,21.7,58.0,0
0004A30B00F9F85C,45.532317,18.749613,7,21,21.5,57.1,0
0004A30B002220F4,45.564379,18.624831,7,22,27.8,36.4,0
0004A30B00F9B305,45.53782,18.735236,7,22,21.2,59.4,0
0004A30B00F9F85C,45.532317,18.749613,7,22,21.4,57.5,0
0004A30B002220F4,45.564379,18.624831,7,22,27.8,36.4,0
0004A30B00F9B305,45.53782,18.735236,7,22,20.8,60.7,0
0004A30B00F9F85C,45.532317,18.749613,7,22,21.2,58.9,0
0004A30B002220F4,45.564379,18.624831,7,22,27.8,36.4,0
0004A30B00F9B305,45.53782,18.735236,7,22,20.2,63.5,0
0004A30B00F9F85C,45.532317,18.749613,7,22,21.4,58.8,0
0004A30B002220F4,45.564379,18.624831,7,22,27.8,36.4,0
0004A30B00F9B305,45.53782,18.735236,7,22,19.9,65.4,0
0004A30B002220F4,45.564379,18.624831,7,22,27.8,36.4,0
0004A30B00F9F85C,45.532317,18.749613,7,22,20.5,61.6,0
0004A30B002220F4,45.564379,18.624831,7,22,27.8,36.4,0
0004A30B00F9B305,45.53782,18.735236,7,22,19.1,68.8,0
0004A30B00F9F85C,45.532317,18.749613,7,22,19.7,65.1,0
0004A30B002220F4,45.564379,18.624831,7,23,27.8,36.4,0
0004A30B00F9B305,45.53782,18.735236,7,23,18.7,69.9,0
0004A30B00F9F85C,45.532317,18.749613,7,23,19.2,67.2,0
0004A30B002220F4,45.564379,18.624831,7,23,27.7,36.6,0
0004A30B00F9B305,45.53782,18.735236,7,23,18.4,71.2,0
0004A30B00F9F85C,45.532317,18.749613,7,23,19.2,67.7,0
0004A30B00F9B305,45.53782,18.735236,7,23,18.2,72.0,0
0004A30B00F9F85C,45.532317,18.749613,7,23,19.1,67.7,0
0004A30B00F9F85C,45.532317,18.749613,7,23,13.1,87.5,22
0004A30B00F9F85C,45.532317,18.749613,7,23,13.3,89.1,65
0004A30B002220F4,45.564379,18.624831,7,23,27.7,36.6,0
0004A30B00F9B305,45.53782,18.735236,7,23,17.9,73.6,0
0004A30B00F9F85C,45.532317,18.749613,7,23,18.8,68.9,0
0004A30B002220F4,45.564379,18.624831,7,23,27.7,36.6,0
0004A30B00F9B305,45.53782,18.735236,7,23,17.7,74.9,0
0004A30B002220F4,45.564379,18.624831,7,23,27.7,36.6,0
0004A30B00F9B305,45.53782,18.735236,7,23,17.4,76.6,0
0004A30B00F9F85C,45.532317,18.749613,7,23,18.4,71.0,0
0004A30B002220F4,45.564379,18.624831,7,0,27.7,36.8,0
0004A30B00F9B305,45.53782,18.735236,7,0,17.2,77.3,0
0004A30B00F9F85C,45.532317,18.749613,7,0,17.9,71.9,0
0004A30B002220F4,45.564379,18.624831,7,0,27.6,36.8,0
0004A30B00F9B305,45.53782,18.735236,7,0,17.1,77.4,0
0004A30B00F9F85C,45.532317,18.749613,7,0,18.0,73.2,0
0004A30B00F9F85C,45.532317,18.749613,7,0,13.3,89.1,65
0004A30B002220F4,45.564379,18.624831,7,0,27.6,36.8,0
0004A30B00F9B305,45.53782,18.735236,7,0,16.7,79.0,0
0004A30B00F9F85C,45.532317,18.749613,7,0,18.4,69.7,0
0004A30B002220F4,45.564379,18.624831,7,0,27.6,36.8,0
0004A30B00F9B305,45.53782,18.735236,7,0,16.5,79.9,0
0004A30B00F9F85C,45.532317,18.749613,7,0,17.9,71.0,0
0004A30B002220F4,45.564379,18.624831,7,0,27.6,37.0,0
0004A30B00F9B305,45.53782,18.735236,7,0,16.3,80.2,0
0004A30B00F9F85C,45.532317,18.749613,7,0,17.8,71.4,0
0004A30B002220F4,45.564379,18.624831,7,0,27.6,37.0,0
0004A30B00F9B305,45.53782,18.735236,7,0,16.0,81.6,0
0004A30B00F9F85C,45.532317,18.749613,7,0,17.2,74.3,0
0004A30B002220F4,45.564379,18.624831,7,1,27.5,37.0,0
0004A30B00F9B305,45.53782,18.735236,7,1,15.7,82.2,0
0004A30B00F9F85C,45.532317,18.749613,7,1,17.1,73.9,0
0004A30B002220F4,45.564379,18.624831,7,1,27.5,37.2,0
0004A30B00F9B305,45.53782,18.735236,7,1,15.6,82.1,0
0004A30B00F9F85C,45.532317,18.749613,7,1,16.5,76.9,0
0004A30B002220F4,45.564379,18.624831,7,1,27.5,37.2,0
