EUI,latitude,longitude,month,daytime_hour,temperature,humidity,solar_irradiation
BE7A00000000313C,45.17667,19.151683,7,18,27.8,29.9,335
0004A30B00FFEF62,45.535366,18.744404,7,18,28.8,27.8,322
0004A30B00FFEF62,45.535366,18.744404,7,18,28.8,28.0,296
0004A30B00FFEF62,45.535366,18.744404,7,18,28.6,28.0,266
0004A30B00FFEF62,45.535366,18.744404,7,18,28.4,28.4,236
0004A30B00FF8CB5,45.537149,18.734561,7,18,28.1,27.8,212
BE7A00000000313C,45.17667,19.151683,7,18,27.5,30.0,226
0004A30B00FFEF62,45.535366,18.744404,7,18,28.4,28.6,206
BE7A00000000313C,45.17667,19.151683,7,18,27.2,30.9,179
0004A30B00FFEF62,45.535366,18.744404,7,19,28.2,28.4,180
0004A30B00FF8CB5,45.537149,18.734561,7,19,28.0,28.4,160
BE7A00000000313C,45.17667,19.151683,7,19,27.1,30.8,161
0004A30B00FFEF62,45.535366,18.744404,7,19,28.0,28.8,152
0004A30B00FF8CB5,45.537149,18.734561,7,19,27.8,28.6,136
BE7A00000000313C,45.17667,19.151683,7,19,26.9,31.0,138
0004A30B00FFEF62,45.535366,18.744404,7,19,27.8,29.0,126
0004A30B00FF8CB5,45.537149,18.734561,7,19,27.6,29.4,112
BE7A00000000313C,45.17667,19.151683,7,19,26.5,31.8,114
0004A30B00FFEF62,45.535366,18.744404,7,19,27.5,29.6,102
BE7A00000000313C,45.17667,19.151683,7,19,26.2,32.3,50
0004A30B00FFEF62,45.535366,18.744404,7,19,27.3,29.8,80
BE7A00000000313C,45.17667,19.151683,7,19,25.6,33.7,46
0004A30B00FFEF62,45.535366,18.744404,7,19,26.9,30.8,60
0004A30B00FF8CB5,45.537149,18.734561,7,19,26.7,31.2,52
BE7A00000000313C,45.17667,19.151683,7,19,25.0,35.3,22
0004A30B00FF8CB5,45.537149,18.734561,7,20,26.1,32.4,36
BE7A00000000313C,45.17667,19.151683,7,20,23.9,38.8,16
0004A30B00FFEF62,45.535366,18.744404,7,20,25.4,34.6,26
0004A30B00FF8CB5,45.537149,18.734561,7,20,25.3,35.0,22
BE7A00000000313C,45.17667,19.151683,7,20,23.0,41.6,11
0004A30B00FFEF62,45.535366,18.744404,7,20,24.5,36.8,14
0004A30B00FFEF62,45.535366,18.744404,7,20,23.3,40.4,6
0004A30B00FF8CB5,45.537149,18.734561,7,20,23.3,41.0,2
0004A30B00FFEF62,45.535366,18.744404,7,20,22.1,43.8,2
0004A30B00FF8CB5,45.537149,18.734561,7,20,22.3,44.6,0
0004A30B00FFEF62,45.535366,18.744404,7,20,21.5,45.8,0
0004A30B00FF8CB5,45.537149,18.734561,7,20,21.4,47.8,0
0004A30B00FFEF62,45.535366,18.744404,7,21,21.1,47.0,0
0004A30B00FF8CB5,45.537149,18.734561,7,21,20.6,50.8,0
0004A30B00FFEF62,45.535366,18.744404,7,21,20.9,47.0,0
0004A30B00FF8CB5,45.537149,18.734561,7,21,19.5,54.2,0
0004A30B00FFEF62,45.535366,18.744404,7,21,20.2,50.0,0
0004A30B00FF8CB5,45.537149,18.734561,7,21,19.2,56.0,0
BE7A00000000313C,45.17667,19.151683,7,21,18.8,54.9,0
0004A30B00FFEF62,45.535366,18.744404,7,21,19.4,53.6,0
0004A30B00FF8CB5,45.537149,18.734561,7,21,18.6,58.8,0
0004A30B00FFEF62,45.535366,18.744404,7,21,18.5,57.8,0
0004A30B00FFEF62,45.535366,18.744404,7,22,18.6,56.6,0
BE7A00000000313C,45.17667,19.151683,7,22,17.7,59.0,0
0004A30B00FFEF62,45.535366,18.744404,7,22,18.4,58.0,0
0004A30B00FF8CB5,45.537149,18.734561,7,22,17.8,62.0,0
0004A30B00FFEF62,45.535366,18.744404,7,22,18.4,57.8,0
0004A30B00FF8CB5,45.537149,18.734561,7,22,17.6,62.8,0
0004A30B00FF8CB5,45.537149,18.734561,7,22,17.3,64.6,0
0004A30B00FFEF62,45.535366,18.744404,7,22,17.8,60.8,0
0004A30B00FF8CB5,45.537149,18.734561,7,22,17.0,65.4,0
BE7A00000000313C,45.17667,19.151683,7,22,15.9,67.4,0
0004A30B00FFEF62,45.535366,18.744404,7,22,17.4,62.4,0
0004A30B00FF8CB5,45.537149,18.734561,7,22,17.2,64.6,0
0004A30B00FF8CB5,45.537149,18.734561,7,23,16.9,66.4,0
0004A30B00FFEF62,45.535366,18.744404,7,23,17.5,62.0,0
0004A30B00FF8CB5,45.537149,18.734561,7,23,16.5,67.8,0
BE7A00000000313C,45.17667,19.151683,7,23,15.3,69.2,0
0004A30B00FFEF62,45.535366,18.744404,7,23,17.3,62.8,0
0004A30B00FF8CB5,45.537149,18.734561,7,23,16.3,68.2,0
BE7A00000000313C,45.17667,19.151683,7,23,14.8,72.7,0
0004A30B00FFEF62,45.535366,18.744404,7,23,17.0,64.0,0
BE7A00000000313C,45.17667,19.151683,7,23,14.3,75.2,0
0004A30B00FFEF62,45.535366,18.744404,7,23,16.8,64.6,0
0004A30B00FF8CB5,45.537149,18.734561,7,23,16.0,69.0,0
BE7A00000000313C,45.17667,19.151683,7,23,14.4,73.0,0
0004A30B00FFEF62,45.535366,18.744404,7,23,16.7,65.0,0
BE7A00000000313C,45.17667,19.151683,7,23,14.1,75.8,0
0004A30B00FFEF62,45.535366,18.744404,7,0,16.8,65.4,0
0004A30B00FF8CB5,45.537149,18.734561,7,0,15.6,72.0,0
BE7A00000000313C,45.17667,19.151683,7,0,13.8,77.9,0
0004A30B00FFEF62,45.535366,18.744404,7,0,16.7,65.4,0
0004A30B00FF8CB5,45.537149,18.734561,7,0,15.4,72.2,0
BE7A00000000313C,45.17667,19.151683,7,0,13.7,78.4,0
0004A30B00FFEF62,45.535366,18.744404,7,0,16.2,67.8,0
BE7A00000000313C,45.17667,19.151683,7,0,13.5,79.6,0
0004A30B00FFEF62,45.535366,18.744404,7,0,15.6,70.2,0
BE7A00000000313C,45.17667,19.151683,7,0,13.4,79.6,0
0004A30B00FFEF62,45.535366,18.744404,7,0,15.5,69.8,0
0004A30B00FF8CB5,45.537149,18.734561,7,0,15.1,74.0,0
0004A30B00FFEF62,45.535366,18.744404,7,0,15.0,72.8,0
BE7A00000000313C,45.17667,19.151683,7,0,13.2,81.4,0
0004A30B00FFEF62,45.535366,18.744404,7,1,14.7,74.6,0
0004A30B00FF8CB5,45.537149,18.734561,7,1,14.8,75.8,0
0004A30B00FF8CB5,45.537149,18.734561,7,1,14.6,76.4,0
BE7A00000000313C,45.17667,19.151683,7,1,12.8,83.6,0
0004A30B00FFEF62,45.535366,18.744404,7,1,14.3,77.6,0
0004A30B00FFEF62,45.535366,18.744404,7,1,14.1,79.2,0
BE7A00000000313C,45.17667,19.151683,7,1,13.0,83.8,0
0004A30B00FFEF62,45.535366,18.744404,7,1,14.0,79.2,0
0004A30B00FF8CB5,45.537149,18.734561,7,1,14.5,76.8,0
BE7A00000000313C,45.17667,19.151683,7,1,12.7,85.7,0
0004A30B00FFEF62,45.535366,18.744404,7,1,13.9,80.0,0
BE7A00000000313C,45.17667,19.151683,7,1,12.6,86.0,0
0004A30B00FFEF62,45.535366,18.744404,7,2,13.7,80.4,0
0004A30B00FFEF62,45.535366,18.744404,7,2,13.9,79.8,0
BE7A00000000313C,45.17667,19.151683,7,2,13.0,85.0,0
0004A30B00FFEF62,45.535366,18.744404,7,2,13.7,80.4,0
0004A30B00FF8CB5,45.537149,18.734561,7,2,14.2,78.6,0
0004A30B00FFEF62,45.535366,18.744404,7,2,14.1,80.2,0
0004A30B00FF8CB5,45.537149,18.734561,7,2,14.4,77.2,0
BE7A00000000313C,45.17667,19.151683,7,2,13.2,87.1,0
0004A30B00FFEF62,45.535366,18.744404,7,2,14.3,78.8,0
0004A30B00FF8CB5,45.537149,18.734561,7,2,13.6,82.2,0
BE7A00000000313C,45.17667,19.151683,7,2,13.0,87.6,0
0004A30B00FFEF62,45.535366,18.744404,7,3,13.3,82.4,0
0004A30B00FF8CB5,45.537149,18.734561,7,3,13.3,83.6,0
0004A30B00FFEF62,45.535366,18.744404,7,3,13.1,84.2,0
0004A30B00FF8CB5,45.537149,18.734561,7,3,13.4,83.6,0
0004A30B00FFEF62,45.535366,18.744404,7,3,13.3,83.4,0
0004A30B00FF8CB5,45.537149,18.734561,7,3,13.4,83.0,0
0004A30B00FF8CB5,45.537149,18.734561,7,3,13.2,84.0,0
BE7A00000000313C,45.17667,19.151683,7,3,13.3,88.1,0
0004A30B00FFEF62,45.535366,18.744404,7,3,13.0,83.2,0
BE7A00000000313C,45.17667,19.151683,7,3,12.9,88.2,0
0004A30B00FF8CB5,45.537149,18.734561,7,3,13.3,84.8,0
BE7A00000000313C,45.17667,19.151683,7,3,12.6,88.3,0
0004A30B00FFEF62,45.535366,18.744404,7,4,12.6,86.2,0
BE7A00000000313C,45.17667,19.151683,7,4,12.7,88.0,0
0004A30B00FFEF62,45.535366,18.744404,7,4,12.5,86.8,0
0004A30B00FF8CB5,45.537149,18.734561,7,4,13.3,84.4,0
BE7A00000000313C,45.17667,19.151683,7,4,12.6,88.5,0
0004A30B00FF8CB5,45.537149,18.734561,7,4,13.2,84.4,0
BE7A00000000313C,45.17667,19.151683,7,4,12.8,87.8,0
0004A30B00FFEF62,45.535366,18.744404,7,4,12.6,87.4,0
BE7A00000000313C,45.17667,19.151683,7,4,12.6,88.8,0
0004A30B00FFEF62,45.535366,18.744404,7,4,12.3,88.4,0
0004A30B00FF8CB5,45.537149,18.734561,7,4,12.8,86.0,0
BE7A00000000313C,45.17667,19.151683,7,4,12.5,89.0,0
0004A30B00FF8CB5,45.537149,18.734561,7,4,12.8,86.2,0
BE7A00000000313C,45.17667,19.151683,7,4,12.4,89.2,0
0004A30B00FFEF62,45.535366,18.744404,7,5,12.4,88.6,0
0004A30B00FF8CB5,45.537149,18.734561,7,5,12.6,87.4,0
0004A30B00FFEF62,45.535366,18.744404,7,5,12.5,88.2,2
0004A30B00FF8CB5,45.537149,18.734561,7,5,12.6,87.8,0
0004A30B00FFEF62,45.535366,18.744404,7,5,12.5,88.2,4
0004A30B00FF8CB5,45.537149,18.734561,7,5,12.7,87.4,2
0004A30B00FFEF62,45.535366,18.744404,7,5,12.6,88.2,10
0004A30B00FFEF62,45.535366,18.744404,7,5,12.7,88.6,14
0004A30B00FF8CB5,45.537149,18.734561,7,5,12.8,87.8,18
BE7A00000000313C,45.17667,19.151683,7,5,13.4,88.4,35
0004A30B00FFEF62,45.535366,18.744404,7,6,13.6,87.6,22
0004A30B00FF8CB5,45.537149,18.734561,7,6,13.6,85.2,48
BE7A00000000313C,45.17667,19.151683,7,6,14.1,88.8,81
0004A30B00FFEF62,45.535366,18.744404,7,6,14.1,86.2,26
0004A30B00FF8CB5,45.537149,18.734561,7,6,14.1,84.6,66
BE7A00000000313C,45.17667,19.151683,7,6,14.6,89.4,121
0004A30B00FFEF62,45.535366,18.744404,7,6,14.7,84.4,28
BE7A00000000313C,45.17667,19.151683,7,6,15.4,85.3,137
0004A30B00FFEF62,45.535366,18.744404,7,6,15.5,81.4,32
0004A30B00FF8CB5,45.537149,18.734561,7,6,15.4,81.0,90
BE7A00000000313C,45.17667,19.151683,7,6,16.2,82.4,157
0004A30B00FFEF62,45.535366,18.744404,7,6,16.3,78.4,46
0004A30B00FF8CB5,45.537149,18.734561,7,6,16.1,79.0,130
0004A30B00FFEF62,45.535366,18.744404,7,6,17.2,74.8,124
0004A30B00FF8CB5,45.537149,18.734561,7,6,16.8,76.4,164
0004A30B00FFEF62,45.535366,18.744404,7,7,17.9,72.8,152
0004A30B00FF8CB5,45.537149,18.734561,7,7,17.5,74.0,190
0004A30B00FF8CB5,45.537149,18.734561,7,7,18.2,71.0,216
0004A30B00FFEF62,45.535366,18.744404,7,7,19.2,68.4,206
0004A30B00FF8CB5,45.537149,18.734561,7,7,18.8,69.2,230
0004A30B00FFEF62,45.535366,18.744404,7,7,19.9,66.8,234
0004A30B00FF8CB5,45.537149,18.734561,7,7,19.4,67.6,144
0004A30B00FFEF62,45.535366,18.744404,7,7,20.7,63.6,262
0004A30B00FF8CB5,45.537149,18.734561,7,7,20.1,65.2,166
BE7A00000000313C,45.17667,19.151683,7,7,19.4,67.8,353
0004A30B00FFEF62,45.535366,18.744404,7,7,21.4,60.8,290
0004A30B00FFEF62,45.535366,18.744404,7,8,21.9,56.2,316
0004A30B00FFEF62,45.535366,18.744404,7,8,22.4,54.4,344
0004A30B00FF8CB5,45.537149,18.734561,7,8,21.9,58.2,320
BE7A00000000313C,45.17667,19.151683,7,8,22.2,59.0,442
0004A30B00FF8CB5,45.537149,18.734561,7,8,22.5,55.8,398
0004A30B00FFEF62,45.535366,18.744404,7,8,23.4,52.0,400
0004A30B00FF8CB5,45.537149,18.734561,7,8,23.0,54.0,436
BE7A00000000313C,45.17667,19.151683,7,8,23.7,54.4,502
0004A30B00FFEF62,45.535366,18.744404,7,8,24.0,50.2,428
0004A30B00FFEF62,45.535366,18.744404,7,8,24.7,48.2,454
BE7A00000000313C,45.17667,19.151683,7,8,25.1,49.2,558
0004A30B00FFEF62,45.535366,18.744404,7,9,25.3,48.2,480
0004A30B00FF8CB5,45.537149,18.734561,7,9,24.9,50.0,192
0004A30B00FFEF62,45.535366,18.744404,7,9,25.8,48.6,506
0004A30B00FFEF62,45.535366,18.744404,7,9,26.1,46.6,532
0004A30B00FF8CB5,45.537149,18.734561,7,9,25.6,48.2,130
BE7A00000000313C,45.17667,19.151683,7,9,26.6,45.6,637
0004A30B00FFEF62,45.535366,18.744404,7,9,26.4,44.4,556
0004A30B00FF8CB5,45.537149,18.734561,7,9,26.1,46.6,158
BE7A00000000313C,45.17667,19.151683,7,9,27.1,46.1,661
0004A30B00FFEF62,45.535366,18.744404,7,9,26.9,42.8,580
0004A30B00FF8CB5,45.537149,18.734561,7,9,26.7,44.8,188
0004A30B00FFEF62,45.535366,18.744404,7,9,27.4,41.4,604
BE7A00000000313C,45.17667,19.151683,7,9,27.9,43.6,709
0004A30B00FFEF62,45.535366,18.744404,7,10,27.8,39.8,626
0004A30B00FF8CB5,45.537149,18.734561,7,10,27.7,41.8,234
0004A30B00FFEF62,45.535366,18.744404,7,10,28.5,38.4,666
0004A30B00FFEF62,45.535366,18.744404,7,10,28.8,36.6,686
0004A30B00FFEF62,45.535366,18.744404,7,10,29.1,34.6,704
0004A30B00FF8CB5,45.537149,18.734561,7,10,29.1,34.6,666
0004A30B00FFEF62,45.535366,18.744404,7,10,29.6,34.4,722
0004A30B00FF8CB5,45.537149,18.734561,7,10,29.7,33.4,724
BE7A00000000313C,45.17667,19.151683,7,10,30.0,37.9,827
0004A30B00FFEF62,45.535366,18.744404,7,11,29.7,34.2,736
0004A30B00FFEF62,45.535366,18.744404,7,11,30.0,32.8,750
0004A30B00FFEF62,45.535366,18.744404,7,11,30.6,31.4,764
BE7A00000000313C,45.17667,19.151683,7,11,30.3,35.8,872
0004A30B00FFEF62,45.535366,18.744404,7,11,30.8,31.4,778
0004A30B00FF8CB5,45.537149,18.734561,7,11,30.8,31.0,774
0004A30B00FFEF62,45.535366,18.744404,7,11,31.2,29.0,790
0004A30B00FFEF62,45.535366,18.744404,7,11,31.3,28.4,802
0004A30B00FF8CB5,45.537149,18.734561,7,11,31.1,28.6,800
BE7A00000000313C,45.17667,19.151683,7,11,31.5,31.0,906
0004A30B00FFEF62,45.535366,18.744404,7,12,31.3,29.0,810
0004A30B00FF8CB5,45.537149,18.734561,7,12,31.8,29.0,806
BE7A00000000313C,45.17667,19.151683,7,12,31.9,29.9,913
0004A30B00FFEF62,45.535366,18.744404,7,12,31.6,28.6,818
0004A30B00FF8CB5,45.537149,18.734561,7,12,31.5,28.2,812
BE7A00000000313C,45.17667,19.151683,7,12,31.8,29.8,920
0004A30B00FFEF62,45.535366,18.744404,7,12,31.8,28.2,826
0004A30B00FF8CB5,45.537149,18.734561,7,12,32.0,28.6,816
0004A30B00FFEF62,45.535366,18.744404,7,12,31.9,27.6,830
BE7A00000000313C,45.17667,19.151683,7,12,32.5,28.5,912
0004A30B00FFEF62,45.535366,18.744404,7,12,32.2,27.2,838
0004A30B00FF8CB5,45.537149,18.734561,7,12,32.1,27.4,822
0004A30B00FFEF62,45.535366,18.744404,7,12,32.2,27.0,840
0004A30B00FFEF62,45.535366,18.744404,7,13,32.3,26.2,838
0004A30B00FF8CB5,45.537149,18.734561,7,13,32.5,27.0,824
BE7A00000000313C,45.17667,19.151683,7,13,32.7,26.5,927
0004A30B00FFEF62,45.535366,18.744404,7,13,32.6,26.0,840
0004A30B00FF8CB5,45.537149,18.734561,7,13,32.8,26.4,816
BE7A00000000313C,45.17667,19.151683,7,13,33.3,26.2,914
0004A30B00FFEF62,45.535366,18.744404,7,13,32.5,26.0,838
0004A30B00FF8CB5,45.537149,18.734561,7,13,32.7,26.2,818
BE7A00000000313C,45.17667,19.151683,7,13,33.4,25.8,917
0004A30B00FFEF62,45.535366,18.744404,7,13,32.7,25.8,836
0004A30B00FF8CB5,45.537149,18.734561,7,13,33.0,25.8,802
BE7A00000000313C,45.17667,19.151683,7,13,33.9,26.1,909
0004A30B00FFEF62,45.535366,18.744404,7,13,32.9,24.8,740
0004A30B00FF8CB5,45.537149,18.734561,7,13,33.1,25.8,870
BE7A00000000313C,45.17667,19.151683,7,13,33.6,25.8,904
0004A30B00FFEF62,45.535366,18.744404,7,14,32.5,24.8,798
0004A30B00FF8CB5,45.537149,18.734561,7,14,33.4,25.6,810
BE7A00000000313C,45.17667,19.151683,7,14,33.3,25.6,893
0004A30B00FFEF62,45.535366,18.744404,7,14,32.8,25.2,652
0004A30B00FF8CB5,45.537149,18.734561,7,14,33.2,24.8,586
0004A30B00FF8CB5,45.537149,18.734561,7,14,32.2,25.4,410
BE7A00000000313C,45.17667,19.151683,7,14,33.5,25.7,872
0004A30B00FF8CB5,45.537149,18.734561,7,14,32.1,27.2,548
0004A30B00FFEF62,45.535366,18.744404,7,14,32.6,27.6,674
0004A30B00FFEF62,45.535366,18.744404,7,14,32.7,26.8,474
0004A30B00FF8CB5,45.537149,18.734561,7,14,31.8,29.2,364
0004A30B00FFEF62,45.535366,18.744404,7,15,31.8,27.6,254
BE7A00000000313C,45.17667,19.151683,7,15,35.0,23.9,854
0004A30B00FFEF62,45.535366,18.744404,7,15,31.4,28.2,228
0004A30B00FF8CB5,45.537149,18.734561,7,15,30.9,29.8,280
BE7A00000000313C,45.17667,19.151683,7,15,34.5,23.8,776
0004A30B00FFEF62,45.535366,18.744404,7,15,31.4,28.0,264
0004A30B00FF8CB5,45.537149,18.734561,7,15,30.9,28.8,268
0004A30B00FF8CB5,45.537149,18.734561,7,15,30.9,29.6,282
BE7A00000000313C,45.17667,19.151683,7,15,33.8,25.9,725
0004A30B00FFEF62,45.535366,18.744404,7,15,31.6,27.4,326
BE7A00000000313C,45.17667,19.151683,7,15,33.2,26.9,530
0004A30B00FFEF62,45.535366,18.744404,7,15,32.1,27.4,546
0004A30B00FF8CB5,45.537149,18.734561,7,15,31.3,28.8,442
BE7A00000000313C,45.17667,19.151683,7,15,34.1,25.3,714
0004A30B00FFEF62,45.535366,18.744404,7,16,32.5,26.8,544
0004A30B00FF8CB5,45.537149,18.734561,7,16,31.8,29.2,470
BE7A00000000313C,45.17667,19.151683,7,16,34.2,24.5,686
BE7A00000000313C,45.17667,19.151683,7,16,34.2,24.3,657
0004A30B00FFEF62,45.535366,18.744404,7,16,33.1,25.4,700
0004A30B00FF8CB5,45.537149,18.734561,7,16,32.4,28.0,650
0004A30B00FFEF62,45.535366,18.744404,7,16,32.9,24.6,530
0004A30B00FF8CB5,45.537149,18.734561,7,16,32.5,27.2,458
BE7A00000000313C,45.17667,19.151683,7,16,34.1,24.7,606
0004A30B00FFEF62,45.535366,18.744404,7,16,32.8,25.2,424
0004A30B00FFEF62,45.535366,18.744404,7,16,32.7,25.6,382
0004A30B00FF8CB5,45.537149,18.734561,7,16,32.3,26.6,394
BE7A00000000313C,45.17667,19.151683,7,16,33.5,24.7,504
0004A30B00FFEF62,45.535366,18.744404,7,17,32.2,25.8,242
BE7A00000000313C,45.17667,19.151683,7,17,33.4,24.9,481
0004A30B00FF8CB5,45.537149,18.734561,7,17,32.0,27.2,250
BE7A00000000313C,45.17667,19.151683,7,17,33.2,25.3,496
0004A30B00FFEF62,45.535366,18.744404,7,17,31.9,26.2,234
0004A30B00FF8CB5,45.537149,18.734561,7,17,32.1,28.6,402
BE7A00000000313C,45.17667,19.151683,7,17,32.7,26.0,466
0004A30B00FFEF62,45.535366,18.744404,7,17,31.7,26.8,162
0004A30B00FF8CB5,45.537149,18.734561,7,17,32.3,27.2,230
BE7A00000000313C,45.17667,19.151683,7,17,32.5,26.8,431
0004A30B00FFEF62,45.535366,18.744404,7,17,31.3,27.0,134
0004A30B00FFEF62,45.535366,18.744404,7,17,31.4,27.2,196
0004A30B00FF8CB5,45.537149,18.734561,7,17,30.9,29.8,184
BE7A00000000313C,45.17667,19.151683,7,17,32.2,26.3,369
0004A30B00FFEF62,45.535366,18.744404,7,18,31.5,27.0,144
0004A30B00FF8CB5,45.537149,18.734561,7,18,30.9,29.8,142
0004A30B00FFEF62,45.535366,18.744404,7,18,31.2,27.6,108
0004A30B00FFEF62,45.535366,18.744404,7,18,31.1,29.2,128
BE7A00000000313C,45.17667,19.151683,7,18,32.2,27.4,300
0004A30B00FFEF62,45.535366,18.744404,7,18,31.0,29.0,68
0004A30B00FF8CB5,45.537149,18.734561,7,18,30.4,31.0,66
0004A30B00FFEF62,45.535366,18.744404,7,18,30.7,29.4,42
0004A30B00FF8CB5,45.537149,18.734561,7,18,30.1,31.8,38
0004A30B00FFEF62,45.535366,18.744404,7,18,30.2,30.8,34
0004A30B00FF8CB5,45.537149,18.734561,7,18,29.6,34.0,30
0004A30B00FFEF62,45.535366,18.744404,7,19,29.7,32.8,22
0004A30B00FFEF62,45.535366,18.744404,7,19,29.3,34.2,38
BE7A00000000313C,45.17667,19.151683,7,19,30.4,30.7,32
0004A30B00FFEF62,45.535366,18.744404,7,19,29.4,34.0,68
0004A30B00FF8CB5,45.537149,18.734561,7,19,28.7,37.0,66
BE7A00000000313C,45.17667,19.151683,7,19,29.4,35.4,27
0004A30B00FFEF62,45.535366,18.744404,7,19,29.3,35.2,66
0004A30B00FF8CB5,45.537149,18.734561,7,19,28.6,37.6,62
BE7A00000000313C,45.17667,19.151683,7,19,28.4,39.0,16
0004A30B00FF8CB5,45.537149,18.734561,7,19,28.4,38.2,46
BE7A00000000313C,45.17667,19.151683,7,19,27.5,40.3,7
0004A30B00FFEF62,45.535366,18.744404,7,19,28.7,37.2,62
0004A30B00FF8CB5,45.537149,18.734561,7,19,28.2,38.6,58
BE7A00000000313C,45.17667,19.151683,7,20,25.6,45.6,12
0004A30B00FFEF62,45.535366,18.744404,7,20,28.3,35.8,26
0004A30B00FF8CB5,45.537149,18.734561,7,20,27.5,39.4,22
0004A30B00FFEF62,45.535366,18.744404,7,20,27.5,37.8,10
BE7A00000000313C,45.17667,19.151683,7,20,25.1,47.3,7
0004A30B00FFEF62,45.535366,18.744404,7,20,26.6,40.0,6
0004A30B00FF8CB5,45.537149,18.734561,7,20,26.1,44.0,2
BE7A00000000313C,45.17667,19.151683,7,20,25.0,44.8,5
0004A30B00FFEF62,45.535366,18.744404,7,20,25.5,44.0,4
0004A30B00FF8CB5,45.537149,18.734561,7,20,25.4,47.4,2
BE7A00000000313C,45.17667,19.151683,7,20,24.3,45.9,0
0004A30B00FFEF62,45.535366,18.744404,7,20,24.8,46.4,2
0004A30B00FF8CB5,45.537149,18.734561,7,20,24.6,50.6,0
BE7A00000000313C,45.17667,19.151683,7,20,24.1,48.9,0
0004A30B00FFEF62,45.535366,18.744404,7,21,24.6,47.6,0
0004A30B00FF8CB5,45.537149,18.734561,7,21,23.9,51.6,0
BE7A00000000313C,45.17667,19.151683,7,21,23.7,51.2,0
0004A30B00FFEF62,45.535366,18.744404,7,21,24.0,49.8,0
0004A30B00FF8CB5,45.537149,18.734561,7,21,23.3,53.6,0
BE7A00000000313C,45.17667,19.151683,7,21,23.3,53.2,0
0004A30B00FFEF62,45.535366,18.744404,7,21,23.2,53.2,0
0004A30B00FF8CB5,45.537149,18.734561,7,21,23.0,54.0,0
BE7A00000000313C,45.17667,19.151683,7,21,23.1,53.8,0
0004A30B00FFEF62,45.535366,18.744404,7,21,22.7,54.8,0
0004A30B00FFEF62,45.535366,18.744404,7,21,22.0,56.6,0
0004A30B00FF8CB5,45.537149,18.734561,7,21,22.1,57.2,0
BE7A00000000313C,45.17667,19.151683,7,21,22.2,57.4,0
0004A30B00FFEF62,45.535366,18.744404,7,21,21.6,58.4,0
0004A30B00FF8CB5,45.537149,18.734561,7,21,21.8,59.0,0
BE7A00000000313C,45.17667,19.151683,7,21,21.7,58.6,0
0004A30B00FFEF62,45.535366,18.744404,7,22,21.3,59.6,0
0004A30B00FF8CB5,45.537149,18.734561,7,22,21.1,61.6,0
BE7A00000000313C,45.17667,19.151683,7,22,21.2,60.7,0
0004A30B00FFEF62,45.535366,18.744404,7,22,21.2,60.6,0
0004A30B00FF8CB5,45.537149,18.734561,7,22,20.7,62.8,0
BE7A00000000313C,45.17667,19.151683,7,22,20.5,63.8,0
0004A30B00FF8CB5,45.537149,18.734561,7,22,20.2,65.6,0
BE7A00000000313C,45.17667,19.151683,7,22,20.7,61.1,0
0004A30B00FFEF62,45.535366,18.744404,7,22,21.5,60.6,0
BE7A00000000313C,45.17667,19.151683,7,22,20.6,61.5,0
0004A30B00FF8CB5,45.537149,18.734561,7,22,19.2,69.6,0
BE7A00000000313C,45.17667,19.151683,7,22,19.9,64.9,0
0004A30B00FFEF62,45.535366,18.744404,7,22,20.4,63.4,0
BE7A00000000313C,45.17667,19.151683,7,22,20.0,62.7,0
0004A30B00FFEF62,45.535366,18.744404,7,23,19.5,67.4,0
0004A30B00FF8CB5,45.537149,18.734561,7,23,18.5,72.6,0
BE7A00000000313C,45.17667,19.151683,7,23,19.9,63.0,0
0004A30B00FFEF62,45.535366,18.744404,7,23,19.0,70.2,0
BE7A00000000313C,45.17667,19.151683,7,23,19.8,63.3,0
0004A30B00FFEF62,45.535366,18.744404,7,23,19.0,69.6,0
BE7A00000000313C,45.17667,19.151683,7,23,19.7,62.6,0
0004A30B00FFEF62,45.535366,18.744404,7,23,19.0,69.8,0
0004A30B00FF8CB5,45.537149,18.734561,7,23,17.8,76.4,0
BE7A00000000313C,45.17667,19.151683,7,23,19.6,63.2,0
0004A30B00FFEF62,45.535366,18.744404,7,23,18.8,70.2,0
0004A30B00FF8CB5,45.537149,18.734561,7,23,17.5,77.8,0
BE7A00000000313C,45.17667,19.151683,7,23,19.6,63.2,0
0004A30B00FFEF62,45.535366,18.744404,7,23,18.7,71.0,0
BE7A00000000313C,45.17667,19.151683,7,23,19.5,64.6,0
0004A30B00FFEF62,45.535366,18.744404,7,0,18.3,71.0,0
0004A30B00FF8CB5,45.537149,18.734561,7,0,17.0,79.6,0
BE7A00000000313C,45.17667,19.151683,7,0,19.3,65.2,0
0004A30B00FF8CB5,45.537149,18.734561,7,0,16.9,80.4,0
BE7A00000000313C,45.17667,19.151683,7,0,19.3,65.3,0
0004A30B00FFEF62,45.535366,18.744404,7,0,18.2,71.6,0
BE7A00000000313C,45.17667,19.151683,7,0,19.0,65.9,0
0004A30B00FFEF62,45.535366,18.744404,7,0,18.6,69.2,0
0004A30B00FF8CB5,45.537149,18.734561,7,0,16.4,82.0,0
BE7A00000000313C,45.17667,19.151683,7,0,19.1,65.3,0
0004A30B00FFEF62,45.535366,18.744404,7,0,18.4,69.6,0
0004A30B00FF8CB5,45.537149,18.734561,7,0,16.2,82.4,0
